"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
"Dpy19l11",8.52366664877621e-06,0.341333725743382,0.535,0.273,0.162452562659026,"Microglia_6","Dpy19l1"
"Slc39a9",8.52367905099942e-06,0.551236257326525,0.535,0.275,0.162452799032998,"Microglia_6","Slc39a9"
"Otud12",8.62012411539051e-06,0.326916337796408,0.69,0.388,0.164290945515228,"Microglia_6","Otud1"
"Tada3",8.9295461492969e-06,0.551131771767747,0.38,0.161,0.17018822005945,"Microglia_6","Tada3"
"Slc12a4",8.96976898784542e-06,0.593822548040488,0.318,0.118,0.170954827139346,"Microglia_6","Slc12a4"
"Pdk3",9.06170234168425e-06,0.603320566578349,0.326,0.111,0.17270698493016,"Microglia_6","Pdk3"
"Ppme1",9.2774696529242e-06,0.645993641738959,0.395,0.136,0.176819294115082,"Microglia_6","Ppme1"
"Cdk141",9.38029634798414e-06,0.556162569855471,0.419,0.168,0.17877906809623,"Microglia_6","Cdk14"
"Vrk3",9.56572070432169e-06,0.293462633443552,0.465,0.228,0.182313070903667,"Microglia_6","Vrk3"
"Rbm8a",9.63346447184165e-06,0.429539231615656,0.264,0.093,0.18360419936883,"Microglia_6","Rbm8a"
"Cul2",9.69983924082023e-06,0.25908258277431,0.45,0.198,0.184869236090793,"Microglia_6","Cul2"
"Atp1a12",9.86147952818196e-06,0.318615160361942,0.884,0.591,0.18794993832762,"Microglia_6","Atp1a1"
"Slc36a4",1.00420548082656e-05,0.328494224708166,0.318,0.119,0.191391522590734,"Microglia_6","Slc36a4"
"Lzic",1.05212292790486e-05,0.603654020134982,0.442,0.194,0.200524108829387,"Microglia_6","Lzic"
"Prrc2a",1.05726370780899e-05,0.463219190926849,0.837,0.576,0.201503890071315,"Microglia_6","Prrc2a"
"Uspl1",1.05928355665013e-05,0.635964789936949,0.372,0.167,0.201888853061949,"Microglia_6","Uspl1"
"Cryl11",1.07476041239911e-05,0.484733458745016,0.767,0.482,0.204838586999147,"Microglia_6","Cryl1"
"Ide1",1.0769750771335e-05,0.350946689733747,0.535,0.28,0.205260679950874,"Microglia_6","Ide"
"Spsb3",1.08047696050248e-05,0.304901459261299,0.364,0.163,0.205928103902167,"Microglia_6","Spsb3"
"Suds3",1.09856198276164e-05,0.364506444073627,0.597,0.26,0.209374928294541,"Microglia_6","Suds3"
"Abcd3",1.09957073060003e-05,0.254470887864567,0.504,0.256,0.209567185545061,"Microglia_6","Abcd3"
"Yaf2",1.0999767612553e-05,0.444618715321969,0.527,0.238,0.209644570927647,"Microglia_6","Yaf2"
"Wwp1",1.10271125016761e-05,0.334952722055892,0.419,0.231,0.210165737169445,"Microglia_6","Wwp1"
"Gnas2",1.11168150870427e-05,0.567381550629551,0.946,0.812,0.211875378743948,"Microglia_6","Gnas"
"Utp3",1.13132287555938e-05,0.705880349395594,0.55,0.234,0.215618826852862,"Microglia_6","Utp3"
"Denr1",1.13484755637501e-05,0.27199858180112,0.55,0.303,0.216290595769512,"Microglia_6","Denr"
"Pfn1",1.13667510774151e-05,0.498958262587738,0.953,0.756,0.216638908784454,"Microglia_6","Pfn1"
"Atm",1.14222216515826e-05,0.274364886604204,0.302,0.123,0.217696122457513,"Microglia_6","Atm"
"Med6",1.14408258774046e-05,0.32648236543105,0.326,0.133,0.218050700397455,"Microglia_6","Med6"
"Gpat4",1.18396634871558e-05,0.536859372491909,0.581,0.268,0.225652146401703,"Microglia_6","Gpat4"
"Tmem214",1.18410720473648e-05,0.311198635165672,0.442,0.256,0.225678992150725,"Microglia_6","Tmem214"
"Dtnbp12",1.18887671829509e-05,0.357412328499563,0.643,0.344,0.226588013739862,"Microglia_6","Dtnbp1"
"Zbtb45",1.19081480143354e-05,0.663544875046125,0.271,0.093,0.226957393005219,"Microglia_6","Zbtb45"
"Urm1",1.22216645377742e-05,0.647186987948767,0.349,0.138,0.232932704425439,"Microglia_6","Urm1"
"Trappc5",1.2341065112215e-05,0.688789009008433,0.364,0.166,0.235208359973705,"Microglia_6","Trappc5"
"Snrpb2",1.24106881103718e-05,0.411392812761979,0.605,0.335,0.236535304695576,"Microglia_6","Snrpb2"
"Ephx12",1.2880583728188e-05,0.457566427053051,0.271,0.123,0.245491045275535,"Microglia_6","Ephx1"
"Mical3",1.29130443646421e-05,0.332903463269421,0.403,0.182,0.246109712545714,"Microglia_6","Mical3"
"Hdac1",1.29197973686207e-05,0.49112367316132,0.674,0.372,0.246238418048541,"Microglia_6","Hdac1"
"Nt5c3",1.31220007931329e-05,0.975865387547351,0.295,0.106,0.250092213116321,"Microglia_6","Nt5c3"
"Cetn3",1.32283278404296e-05,0.358734402596127,0.566,0.308,0.252118700310747,"Microglia_6","Cetn3"
"Dynlt32",1.33842887068599e-05,0.400845262104698,0.558,0.272,0.255091158464044,"Microglia_6","Dynlt3"
"Paics",1.34660736030108e-05,1.37121702000201,0.302,0.116,0.256649896799782,"Microglia_6","Paics"
"Rfx3",1.35256628685525e-05,0.256671470119629,0.295,0.136,0.257785608611742,"Microglia_6","Rfx3"
"Gart",1.36701092636578e-05,0.278684909222415,0.457,0.236,0.260538612456055,"Microglia_6","Gart"
"Matr3",1.39263100998921e-05,0.417054857123584,0.682,0.376,0.265421544193843,"Microglia_6","Matr3"
"Ripor1",1.41612429376873e-05,0.616092931026949,0.287,0.103,0.269899129149382,"Microglia_6","Ripor1"
"Med31",1.44197226001203e-05,0.317672016610486,0.31,0.143,0.274825493035692,"Microglia_6","Med31"
"Ints3",1.47528198795333e-05,0.498861490574866,0.581,0.279,0.281173994084024,"Microglia_6","Ints3"
"Coq21",1.50181972369012e-05,0.380834714674221,0.543,0.252,0.286231821138099,"Microglia_6","Coq2"
"Slirp2",1.52853598578039e-05,0.426294373733726,0.488,0.208,0.291323673529884,"Microglia_6","Slirp"
"Umps",1.53133854978011e-05,0.453078279642368,0.349,0.145,0.29185781420259,"Microglia_6","Umps"
"Upf3a",1.53351877542486e-05,0.602182034156791,0.395,0.169,0.292273343408224,"Microglia_6","Upf3a"
"Cherp",1.53964009289521e-05,0.483472713774124,0.651,0.319,0.293440005304898,"Microglia_6","Cherp"
"Cfdp11",1.54849069809245e-05,0.427731007172304,0.512,0.256,0.29512684214944,"Microglia_6","Cfdp1"
"Fnip1",1.55554022313499e-05,0.34737708114735,0.682,0.398,0.296470411127297,"Microglia_6","Fnip1"
"Crlf22",1.56445674901934e-05,0.500053572643562,0.527,0.266,0.298169811795596,"Microglia_6","Crlf2"
"Igsf82",1.58060719263386e-05,0.645493132518756,0.55,0.25,0.301247924844087,"Microglia_6","Igsf8"
"Abca7",1.58560128875361e-05,0.957911253433102,0.364,0.123,0.302199749623552,"Microglia_6","Abca7"
"Kdelr21",1.60826137316357e-05,0.459673962533359,0.698,0.379,0.306518535111245,"Microglia_6","Kdelr2"
"Setd2",1.64619021856954e-05,0.314885220975958,0.69,0.377,0.313747393757168,"Microglia_6","Setd2"
"Gemin7",1.65517436809304e-05,0.477179351721828,0.519,0.254,0.315459682814852,"Microglia_6","Gemin7"
"Tspan331",1.74583354873149e-05,0.856313169033224,0.481,0.231,0.332738416052735,"Microglia_6","Tspan33"
"Stam2",1.78344343489026e-05,0.353582286294656,0.395,0.184,0.339906484255735,"Microglia_6","Stam2"
"Ndufb52",1.81380350902718e-05,0.385906814864246,0.372,0.158,0.345692810785491,"Microglia_6","Ndufb5"
"Ipo5",1.83891275480654e-05,0.65832925292122,0.682,0.382,0.350478381938579,"Microglia_6","Ipo5"
"Yeats4",1.84103339969926e-05,0.339173257309202,0.465,0.221,0.350882555648683,"Microglia_6","Yeats4"
"Samd4b",1.89352430884803e-05,0.254422378203089,0.488,0.237,0.360886798023346,"Microglia_6","Samd4b"
"Ddt",1.90244683135127e-05,0.434370222670712,0.256,0.097,0.362587341587238,"Microglia_6","Ddt"
"Myo1c",1.9134018771249e-05,0.428287894432746,0.612,0.337,0.364675263761235,"Microglia_6","Myo1c"
"Rbm38",1.99654547351761e-05,0.411300639751038,0.419,0.221,0.380521601797721,"Microglia_6","Rbm38"
"Ywhaz",2.00895530986055e-05,0.369188262792445,0.434,0.22,0.382886792506322,"Microglia_6","Ywhaz"
"Htt",2.01636969555186e-05,0.823774390587522,0.457,0.206,0.384299900275228,"Microglia_6","Htt"
"Spout1",2.02414055316734e-05,0.315175019384776,0.279,0.119,0.385780948028163,"Microglia_6","Spout1"
"Slc9a7",2.0491267450655e-05,0.637520606088568,0.395,0.183,0.390543066342033,"Microglia_6","Slc9a7"
"Adss",2.05002593973896e-05,0.329009573603804,0.465,0.222,0.390714443854849,"Microglia_6","Adss"
"Wdr6",2.08795326984269e-05,0.864259263373764,0.256,0.102,0.397943013699318,"Microglia_6","Wdr6"
"Metap2",2.093477908795e-05,0.270288883450844,0.76,0.422,0.398995954637239,"Microglia_6","Metap2"
"Aga1",2.09448818207715e-05,0.250068486347117,0.434,0.202,0.399188502622083,"Microglia_6","Aga"
"Phkg2",2.0947522777266e-05,0.503660324182681,0.31,0.123,0.399238836611914,"Microglia_6","Phkg2"
"Oaz2",2.1107798965729e-05,0.439852144899718,0.349,0.164,0.402293540487829,"Microglia_6","Oaz2"
"Polr2j",2.12541537317152e-05,0.600692051121176,0.333,0.131,0.40508291597276,"Microglia_6","Polr2j"
"Med8",2.15345578993038e-05,0.390635659019863,0.426,0.185,0.410427139002831,"Microglia_6","Med8"
"Gbp52",2.15595977176855e-05,0.363845877164766,0.395,0.191,0.410904372901368,"Microglia_6","Gbp5"
"Gatad2a",2.1723438154682e-05,0.380165932701854,0.55,0.289,0.414027007790083,"Microglia_6","Gatad2a"
"Hars",2.22797111780893e-05,0.628502402660041,0.442,0.179,0.424629015343205,"Microglia_6","Hars"
"Selenon1",2.25352392849579e-05,0.697937081083117,0.372,0.156,0.429499125532012,"Microglia_6","Selenon"
"Tmem2421",2.30503451239639e-05,0.414610965207227,0.349,0.146,0.439316527717627,"Microglia_6","Tmem242"
"Pot1a",2.4131391149066e-05,0.400363023857841,0.271,0.096,0.459920183910048,"Microglia_6","Pot1a"
"Morf4l2",2.41812549054521e-05,0.425166457880401,0.736,0.419,0.460870537243011,"Microglia_6","Morf4l2"
"Hira",2.44445154914242e-05,0.498908236779984,0.357,0.147,0.465888020751054,"Microglia_6","Hira"
"Mif2",2.45509246047283e-05,0.464413341093962,0.38,0.16,0.467916072041517,"Microglia_6","Mif"
"Etf11",2.47389937759938e-05,0.308795895867835,0.527,0.278,0.471500482376666,"Microglia_6","Etf1"
"Bmi1",2.47685936176093e-05,0.340391391159807,0.574,0.321,0.472064625758016,"Microglia_6","Bmi1"
"Tmem37",2.47921695490348e-05,0.479131938731401,0.527,0.266,0.472513959435054,"Microglia_6","Tmem37"
"Tmem161a",2.48416489763995e-05,0.262672226981664,0.279,0.124,0.473456987841198,"Microglia_6","Tmem161a"
"Casp31",2.54854209402416e-05,0.465996277379452,0.535,0.252,0.485726637700065,"Microglia_6","Casp3"
"Gba2",2.61992352673681e-05,0.418426708401274,0.674,0.343,0.499331224960769,"Microglia_6","Gba"
"Inip",2.63187785846286e-05,0.600111316884402,0.264,0.093,0.501609601044437,"Microglia_6","Inip"
"Cfap20",2.63493673393449e-05,0.250192777155068,0.403,0.197,0.502192592120574,"Microglia_6","Cfap20"
"Srpk21",2.63530910528302e-05,0.328404393465105,0.426,0.194,0.502263562375891,"Microglia_6","Srpk2"
"Arf51",2.67406931651369e-05,0.439523099399924,0.705,0.403,0.509650871034343,"Microglia_6","Arf5"
"Grk21",2.67688829063807e-05,0.388745827229313,0.953,0.778,0.51018813931271,"Microglia_6","Grk2"
"Lman2l",2.70510192546859e-05,0.695717043216533,0.566,0.264,0.515565375975059,"Microglia_6","Lman2l"
"Rab8a",2.83225366441066e-05,0.312804610243233,0.69,0.382,0.539799225900028,"Microglia_6","Rab8a"
"Ost41",2.83427570586408e-05,0.259155103444244,0.318,0.14,0.540184606780636,"Microglia_6","Ost4"
"Ptgfrn2",2.84155063118397e-05,0.408372721945456,0.395,0.184,0.541571134797354,"Microglia_6","Ptgfrn"
"Srp91",2.87484304917601e-05,0.459512806979179,0.713,0.381,0.547916336742457,"Microglia_6","Srp9"
"Tnfaip8",2.87736810656456e-05,0.36100873233598,0.659,0.348,0.548397587430139,"Microglia_6","Tnfaip8"
"Stoml2",2.92562465529625e-05,0.711475288558763,0.403,0.161,0.557594803052912,"Microglia_6","Stoml2"
"Gkap1",2.93833534335915e-05,0.388804412878247,0.419,0.172,0.560017333090821,"Microglia_6","Gkap1"
"Eefsec",2.99976245789571e-05,0.409746168233257,0.326,0.149,0.571724726850344,"Microglia_6","Eefsec"
"Pnkd",3.0172368264159e-05,0.7456293824669,0.318,0.138,0.575055166746606,"Microglia_6","Pnkd"
"Dpagt1",3.0237939823086e-05,0.441093508090933,0.457,0.21,0.576304895088195,"Microglia_6","Dpagt1"
"Dr1",3.04289280441143e-05,0.280387111669001,0.496,0.269,0.579944939592774,"Microglia_6","Dr1"
"Hax1",3.05397096915284e-05,0.594618744454027,0.45,0.205,0.58205632701084,"Microglia_6","Hax1"
"Prpf18",3.11153820895912e-05,0.488395338966359,0.504,0.221,0.593028067245518,"Microglia_6","Prpf18"
"Naa382",3.13273425508005e-05,0.413356443946929,0.512,0.238,0.597067821675708,"Microglia_6","Naa38"
"Gcsh",3.28595551231627e-05,0.352662456471815,0.256,0.098,0.626270261092359,"Microglia_6","Gcsh"
"Akip1",3.32786153591311e-05,0.75562756424543,0.318,0.117,0.63425713012968,"Microglia_6","Akip1"
"Ext2",3.37561774425276e-05,0.412666500844364,0.527,0.277,0.643358985877134,"Microglia_6","Ext2"
"Cstb2",3.39658692988157e-05,0.378423336991058,0.581,0.314,0.647355502966129,"Microglia_6","Cstb"
"Sf3a2",3.40283114561087e-05,0.571508840977175,0.636,0.315,0.648545588041975,"Microglia_6","Sf3a2"
"Washc5",3.45962828699708e-05,0.608946579094906,0.318,0.143,0.659370555218773,"Microglia_6","Washc5"
"Ppp3cb",3.58459405816797e-05,0.36248949470458,0.744,0.402,0.683187781546233,"Microglia_6","Ppp3cb"
"Hace1",3.5905889692948e-05,0.816903534997555,0.256,0.081,0.684330351657895,"Microglia_6","Hace1"
"Bscl21",3.64872027460967e-05,0.450128146772971,0.705,0.405,0.695409597137857,"Microglia_6","Bscl2"
"Trp53inp1",3.66458322327575e-05,0.62218844672021,0.403,0.167,0.698432916524125,"Microglia_6","Trp53inp1"
"Timmdc1",3.69052300922935e-05,0.370092737007817,0.279,0.109,0.703376780329022,"Microglia_6","Timmdc1"
"Tceanc2",3.71663679247134e-05,0.281366839805146,0.302,0.133,0.708353806277112,"Microglia_6","Tceanc2"
"Eea11",3.71998792673822e-05,0.697876179406945,0.403,0.18,0.708992498957038,"Microglia_6","Eea1"
"Cct5",3.74894265479968e-05,0.339786419890772,0.287,0.141,0.714510980578272,"Microglia_6","Cct5"
"Nup54",3.76207702573194e-05,0.393913943508258,0.279,0.104,0.717014260334251,"Microglia_6","Nup54"
"Slc9a3r1",3.79509151553432e-05,0.530274653284845,0.566,0.257,0.723306491945686,"Microglia_6","Slc9a3r1"
"Rnf1871",3.80318026926319e-05,0.359444058447321,0.767,0.509,0.724848127518872,"Microglia_6","Rnf187"
"Ap2b1",3.81595793432642e-05,0.423595660186599,0.744,0.478,0.727283422703273,"Microglia_6","Ap2b1"
"Sumf2",3.82494256332403e-05,0.410383846470384,0.287,0.121,0.728995803143927,"Microglia_6","Sumf2"
"Mapk1ip1l",3.8425415159983e-05,0.254033178142348,0.581,0.294,0.732349987534116,"Microglia_6","Mapk1ip1l"
"Ak3",3.88033848510598e-05,0.413378508833975,0.372,0.162,0.739553711876348,"Microglia_6","Ak3"
"Tbcd",3.88124669108548e-05,0.669325081290682,0.388,0.158,0.739726806853982,"Microglia_6","Tbcd"
"Mmgt1",3.90581693487018e-05,0.545208575619001,0.333,0.12,0.744409649616907,"Microglia_6","Mmgt1"
"Cln52",3.98048803736305e-05,0.474325628476477,0.62,0.371,0.758641215041024,"Microglia_6","Cln5"
"Nvl",4.02621805216822e-05,0.307761785654867,0.473,0.211,0.767356898562742,"Microglia_6","Nvl"
"Psmd10",4.06985425270245e-05,0.444034216714051,0.287,0.122,0.775673522022559,"Microglia_6","Psmd10"
"Lxn",4.09826664873729e-05,0.401051324754307,0.256,0.096,0.78108864058284,"Microglia_6","Lxn"
"Mpp5",4.09839721038791e-05,0.288278328452245,0.341,0.152,0.781113524327831,"Microglia_6","Mpp5"
"Gmeb11",4.15377895213239e-05,0.266544649179869,0.55,0.278,0.791668730486912,"Microglia_6","Gmeb1"
"Rnf150",4.15590190114575e-05,0.463050004492228,0.279,0.096,0.792073343339368,"Microglia_6","Rnf150"
"Hnrnpc",4.19327838810806e-05,0.36190694542713,0.651,0.366,0.799196927989516,"Microglia_6","Hnrnpc"
"Siglecf2",4.19882278424092e-05,0.483898406665768,0.326,0.153,0.800253634448477,"Microglia_6","Siglecf"
"Armc1",4.20986847822346e-05,0.557961067555798,0.372,0.153,0.802358833264609,"Microglia_6","Armc1"
"Cand1",4.29087231482021e-05,0.434614997290282,0.643,0.369,0.817797354481584,"Microglia_6","Cand1"
"Kpna3",4.29975776343578e-05,0.607044234756609,0.705,0.42,0.819490832133226,"Microglia_6","Kpna3"
"Ndufb62",4.32232615407407e-05,0.309476096545195,0.38,0.179,0.823792141704978,"Microglia_6","Ndufb6"
"Slc7a5",4.35819490322548e-05,0.539087517870852,0.558,0.281,0.830628366605744,"Microglia_6","Slc7a5"
"Bag6",4.42202186929567e-05,0.399991477856776,0.667,0.384,0.842793148069062,"Microglia_6","Bag6"
"Klhl11",4.43086783978344e-05,0.290607598996125,0.419,0.181,0.844479101584325,"Microglia_6","Klhl11"
"Lypla21",4.49857477525395e-05,0.387219622498791,0.457,0.2,0.85738336641565,"Microglia_6","Lypla2"
"Donson",4.56337472457739e-05,0.417542791399185,0.574,0.336,0.869733588757205,"Microglia_6","Donson"
"Smim15",4.63808145828028e-05,0.505413694649868,0.574,0.285,0.883971945133638,"Microglia_6","Smim15"
"Psmd5",4.70758211427963e-05,0.335799393766043,0.395,0.161,0.897218075160555,"Microglia_6","Psmd5"
"Phf10",4.76941734746455e-05,0.602035193148947,0.566,0.269,0.909003252253269,"Microglia_6","Phf10"
"Zcchc17",4.81118092652496e-05,0.492204385508538,0.264,0.105,0.916962972786392,"Microglia_6","Zcchc17"
"Anapc16",4.87330138580268e-05,0.288092020335096,0.527,0.257,0.928802511120132,"Microglia_6","Anapc16"
"Pnn",4.90785898245158e-05,0.39836595100906,0.527,0.238,0.935388843465446,"Microglia_6","Pnn"
"Bcat2",4.9599825240096e-05,0.381735147711049,0.403,0.186,0.94532306925099,"Microglia_6","Bcat2"
"Snx1",4.96504207540043e-05,0.5060427800101,0.62,0.33,0.946287369150568,"Microglia_6","Snx1"
"Ilk",5.00741208208094e-05,0.348887547374805,0.798,0.558,0.954362668723807,"Microglia_6","Ilk"
"Sfpq1",5.10501193350184e-05,0.264099714983627,0.891,0.644,0.972964224406116,"Microglia_6","Sfpq"
"Txndc12",5.18164927011147e-05,0.310025590870342,0.605,0.305,0.987570534390545,"Microglia_6","Txndc12"
"Ap3b1",5.20333937314666e-05,0.454960319180883,0.814,0.495,0.991704451128022,"Microglia_6","Ap3b1"
"Lsm12",5.3225154543386e-05,0.303578913798548,0.543,0.257,1,"Microglia_6","Lsm12"
"Naglu2",5.33644681027335e-05,0.550576794122053,0.791,0.506,1,"Microglia_6","Naglu"
"Synj2bp",5.35335760726276e-05,0.445372687536849,0.558,0.247,1,"Microglia_6","Synj2bp"
"Anxa11",5.37305264463389e-05,0.28721225855265,0.287,0.128,1,"Microglia_6","Anxa11"
"Tpd522",5.38576638056718e-05,0.423443472550265,0.372,0.142,1,"Microglia_6","Tpd52"
"Csnk2b1",5.39568963415638e-05,0.520288908630723,0.512,0.227,1,"Microglia_6","Csnk2b"
"Mus81",5.41790733074743e-05,0.593444933244721,0.287,0.102,1,"Microglia_6","Mus81"
"Eed",5.45737919831113e-05,0.463872763158602,0.574,0.303,1,"Microglia_6","Eed"
"Abhd17a1",5.47612007791971e-05,0.253729812454932,0.481,0.244,1,"Microglia_6","Abhd17a"
"Bcl2l13",5.49364733399914e-05,0.360345308531853,0.364,0.138,1,"Microglia_6","Bcl2l13"
"Atp5d1",5.57636459742666e-05,0.397379125713391,0.674,0.374,1,"Microglia_6","Atp5d"
"Eogt",5.6158589160815e-05,0.303691334833958,0.264,0.105,1,"Microglia_6","Eogt"
"Glg11",5.65632275367106e-05,0.308844949909202,0.822,0.503,1,"Microglia_6","Glg1"
"Szrd11",5.73779566529487e-05,0.357654827496059,0.705,0.405,1,"Microglia_6","Szrd1"
"Slc35e2",5.77726919174963e-05,0.310592127323077,0.271,0.109,1,"Microglia_6","Slc35e2"
"Zfp451",5.96010415041532e-05,0.558603104892625,0.504,0.256,1,"Microglia_6","Zfp451"
"Vangl2",5.99509309653111e-05,0.667865969363174,0.264,0.091,1,"Microglia_6","Vangl2"
"Hccs",6.11026430591239e-05,0.656076006802422,0.38,0.16,1,"Microglia_6","Hccs"
"Sp2",6.17757584166762e-05,0.405960524945707,0.419,0.177,1,"Microglia_6","Sp2"
"Ptdss2",6.18887504081339e-05,0.291843468136943,0.279,0.128,1,"Microglia_6","Ptdss2"
"Psme3",6.24848368004377e-05,0.581016825378143,0.69,0.377,1,"Microglia_6","Psme3"
"Tjp2",6.27462048039303e-05,0.280444214642204,0.326,0.116,1,"Microglia_6","Tjp2"
"Ash2l",6.36210403881118e-05,0.507420031565211,0.481,0.232,1,"Microglia_6","Ash2l"
"Eif4h",6.54162073836694e-05,0.405968018405874,0.597,0.315,1,"Microglia_6","Eif4h"
"Psmc2",6.56871295278194e-05,0.786476441453553,0.698,0.343,1,"Microglia_6","Psmc2"
"Itgb1bp1",6.71384464727762e-05,0.458776725958129,0.279,0.131,1,"Microglia_6","Itgb1bp1"
"Hist1h4i",6.78653600450421e-05,0.485602651288573,0.279,0.12,1,"Microglia_6","Hist1h4i"
"Vegfb2",6.92175727557237e-05,0.415085360427314,0.705,0.396,1,"Microglia_6","Vegfb"
"Zfp180",6.99412428492892e-05,0.57435590376647,0.287,0.116,1,"Microglia_6","Zfp180"
"Dag11",7.10011595388407e-05,0.457734796477817,0.473,0.203,1,"Microglia_6","Dag1"
"Cc2d1a",7.19532972188167e-05,0.984499471086995,0.326,0.13,1,"Microglia_6","Cc2d1a"
"Dcp2",7.24769585116822e-05,0.460388462361167,0.481,0.218,1,"Microglia_6","Dcp2"
"Stx2",7.30729624634339e-05,0.313887577444221,0.643,0.35,1,"Microglia_6","Stx2"
"Trp53inp2",7.35302323121959e-05,0.628002383837936,0.279,0.112,1,"Microglia_6","Trp53inp2"
"Ganab1",7.46717930523837e-05,0.382080765085906,0.767,0.403,1,"Microglia_6","Ganab"
"Wdr11",7.47829223597545e-05,0.572533653697063,0.333,0.159,1,"Microglia_6","Wdr11"
"Wdr70",7.57784536322109e-05,0.682974504623446,0.295,0.11,1,"Microglia_6","Wdr70"
"Dnajc18",7.62185951873033e-05,0.341797154525682,0.411,0.219,1,"Microglia_6","Dnajc18"
"Bnip1",7.65446566611507e-05,0.717153255011926,0.279,0.098,1,"Microglia_6","Bnip1"
"Tufm1",7.65831373590692e-05,0.472160365917411,0.434,0.181,1,"Microglia_6","Tufm"
"Kctd5",7.66686561214233e-05,0.311826506466133,0.388,0.167,1,"Microglia_6","Kctd5"
"Gtf2h1",7.69997768258889e-05,0.251392140871967,0.326,0.145,1,"Microglia_6","Gtf2h1"
